transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000238558.3	GSC	14	3	95234827	95236352	774	258	.	35	89.13161293	0.392677736	32.8753337	1	2.796881063	0.06970834
ENST00000261835.3	CYP46A1	14	15	100150754	100193064	1503	501	1	92	185.7903889	0.495181697	47.34710503	1	3.320147139	0.754693331
ENST00000305631.5	DEGS2	14	3	100613097	100625924	972	324	1	92	156.8811971	0.586431017	26.83285067	1	2.528977338	0.005864274
ENST00000510508.4	DIO3	14	1	102027833	102028748	915	305	.	82	183.3727754	0.447176522	56.04125027	1	3.661593537	0.768046571
ENST00000286918.4	ANKRD9	14	1	102973272	102974226	954	318	.	33	111.4953583	0.295976447	55.26258109	1	3.636069653	0.180354468
ENST00000348956.2	CKB	14	7	103986200	103988830	1146	382	.	72	164.5927347	0.437443367	52.08865711	1	3.523823547	0.850845461
ENST00000392519.2	TMEM121	14	1	105995171	105996131	960	320	.	43	130.2960399	0.330017704	58.48680124	1	3.74063452	0.178807336
ENST00000454856.4	POTEB2	15	11	21040719	21071610	1635	545	"2,3,4,5,6,7,8,10,11"	1	30.56840217	0.032713519	28.60111569	1	2.642967488	0.571892791
ENST00000558241.1	RP11-467N20.5	15	8	23406270	23414102	2565	855	"1,4,5,6,7,8"	1	6.956969714	0.143740744	5.100710458	1	1.100208894	0.398578852
ENST00000400100.1	SNRPN	15	7	25219600	25223591	723	241	.	38	88.96664452	0.427126371	29.19744661	1	2.642259532	0.848259451
ENST00000397954.2	UBE3A	15	11	25584283	25653795	2628	876	.	122	260.8020036	0.467787817	73.87211732	1	4.204068854	0.999576244
ENST00000311550.5	GABRB3	15	9	26792939	27018109	1422	474	.	58	174.3401398	0.332682996	77.63575357	1	4.309080041	0.99707396
ENST00000335625.5	GABRA5	15	9	27114395	27193380	1389	463	.	82	167.0368998	0.490909494	43.2914783	1	3.21719611	0.951529195
ENST00000532622.2	GOLGA8F	15	19	28623871	28634209	1947	649	"1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,18,19"	5	20.77749734	0.240644959	11.98072214	1	1.683657088	0.559396883
ENST00000525590.2	GOLGA8G	15	19	28767718	28778055	1947	649	"1,2,3,4,5,6,7,8,9,10,11,13,14,16,17,18,19"	4	11.34799325	0.352485229	4.75793417	1	1.057368878	0.447085283
ENST00000567927.1	GOLGA8J	15	19	30375255	30385702	1899	633	"1,3,4,5,6,7,8,9,11,13,17,18,19"	8	29.56637909	0.270577604	15.73099992	1	1.952629657	0.35505685
ENST00000569052.1	GOLGA8T	15	19	30427351	30437770	1896	632	"1,2,3,4,5,6,7,8,10,12,15,17,18,19"	2	29.80817278	0.067095693	25.94236417	1	2.498559523	0.761434671
ENST00000307145.3	KLF13	15	2	31619415	31664502	867	289	.	36	118.9708208	0.302595206	57.86424819	1	3.729164806	0.62911365
ENST00000300177.4	GREM1	15	1	33022891	33023446	555	185	.	43	78.05672127	0.550881453	15.74462373	1	1.940807895	0.711099436
ENST00000360553.3	GOLGA8A	15	16	34673611	34681892	1812	604	"1,2,4,5,6,7,8,9,10,11,12,13,14"	2	37.62140162	0.05316123	33.72772408	1	2.839376397	0.693302517
ENST00000267731.7	GOLGA8B	15	16	34819832	34828113	1812	604	"1,2,6,7,8,9,10,11,12,13,14"	2	33.28786306	0.060081958	29.40802698	1	2.6518488	0.280132445
ENST00000290374.4	GJD2	15	2	35044678	35046689	966	322	.	53	115.4312517	0.459147754	33.76608268	1	2.842215728	0.1177216
ENST00000290378.4	ACTC1	15	6	35082612	35087009	1134	378	.	24	159.7026304	0.150279303	115.3093337	1	5.252289143	0.946770309
ENST00000319503.3	C15orf56	15	2	40544485	40545089	486	162	.	32	55.99157305	0.571514574	10.28003941	1	1.57916691	0.051703702
ENST00000306243.5	CHST14	15	1	40763412	40764543	1131	377	.	96	203.3186596	0.472165222	56.6465209	1	3.681316784	0.594619351
ENST00000382643.3	RAD51	15	9	40990956	41023376	1023	341	3	46	100.7006609	0.456799385	29.7134326	1	2.661652058	0.990418088
ENST00000220507.4	RHOV	15	3	41165255	41166337	711	237	.	46	113.8493615	0.40404267	40.4353243	1	3.112199623	0.590311999
ENST00000334660.5	CHP1	15	7	41523580	41571587	588	196	.	29	76.05548394	0.381300578	29.11320071	1	2.637647747	0.228123192
ENST00000389629.4	RTF1	15	18	41709313	41772885	2133	711	"1,2"	69	198.5606526	0.347500872	84.53821278	1	4.49438348	0.993637764
ENST00000260386.5	ITPKA	15	7	41786125	41795364	1386	462	.	81	174.2264325	0.464912234	49.88432349	1	3.449969967	0.821022369
ENST00000300283.6	CKMT1B	15	9	43886416	43891471	1254	418	"1,2,3,4"	35	70.03952433	0.499717843	17.52964883	1	2.050561382	0.073210647
ENST00000406925.1	HYPK	15	4	44092796	44094004	390	130	.	36	60.72825478	0.592804785	10.06922703	1	1.550424608	0.02103075
ENST00000267812.3	MFAP1	15	9	44097291	44116767	1320	440	.	83	178.1381514	0.465930512	50.81038382	1	3.48652554	0.986958817
ENST00000558401.1	B2M	15	3	45003744	45008540	360	120	.	24	42.1640111	0.569205808	7.824950486	1	1.368224126	0.856561948
ENST00000396659.3	GATM	15	9	45654306	45670651	1272	424	.	87	147.3958808	0.59024716	24.74738371	1	2.432321916	0.866491077
ENST00000267843.4	FGF7	15	3	49716494	49776701	585	195	.	25	50.71852837	0.49291651	13.04144112	1	1.766576739	0.874992688
ENST00000396057.4	FOXB1	15	1	60297162	60298140	978	326	.	87	172.7942197	0.503489064	42.59776831	1	3.192347769	0.702812388
ENST00000380392.3	C2CD4B	15	1	62456088	62457183	1095	365	.	59	116.2968946	0.507322231	28.22890625	1	2.59874408	0.496545387
ENST00000358278.3	TPM1	15	9	63335028	63363371	855	285	.	31	101.3463674	0.305881708	48.82870037	1	3.416494728	0.799470022
ENST00000321437.4	RAB8B	15	8	63481823	63555818	624	208	.	32	69.66804978	0.459321025	20.36632256	1	2.20529759	0.049515248
ENST00000327367.4	SMAD3	15	9	67358492	67482874	1278	426	.	55	173.8621629	0.31634255	81.26100314	1	4.409073158	0.868268313
ENST00000306917.4	FEM1B	15	2	68570755	68583580	1884	628	.	96	221.7843485	0.432852907	71.33822754	1	4.131214502	0.540948667
ENST00000566799.1	CORO2B	15	12	68871601	69018313	1443	481	1	118	205.1361178	0.575227811	37.01299951	1	2.973863138	0.779053737
ENST00000465139.2	ANP32A	15	7	69072419	69113090	750	250	.	31	82.91062918	0.373896572	32.5014229	1	2.791340841	0.973870036
ENST00000345330.4	NPTN	15	8	73854250	73925556	1197	399	.	82	162.9333845	0.503273164	40.20178399	1	3.099112404	0.988917853
ENST00000290438.3	GOLGA6A	15	18	74363250	74374850	2082	694	"1,3,4,5,6,7,10,11,12,15,16,17"	5	64.17211065	0.077915467	54.56168799	1	3.609978654	0.224411354
ENST00000220003.9	CSK	15	12	75090638	75094854	1353	451	.	63	195.9354536	0.321534459	90.19212447	1	4.643104387	0.999458352
ENST00000361900.6	SCAMP5	15	6	75304180	75311324	708	236	.	55	94.51507304	0.581917764	16.52055008	1	1.987544333	0.345427473
ENST00000290759.4	ISL2	15	6	76629224	76634176	1080	360	.	104	184.3077384	0.564273649	34.99219785	1	2.886583704	0.329330132
ENST00000267970.4	TSPAN3	15	7	77339176	77363296	762	254	.	42	70.20268322	0.598267731	11.32992792	1	1.645454062	0.284424065
ENST00000355300.6	LINGO1	15	2	77906385	77924657	1863	621	.	156	296.8209053	0.52556945	66.80973956	1	3.996560846	0.952116231
ENST00000299518.2	IDH3A	15	11	78441745	78461347	1101	367	.	68	137.9576437	0.49290491	35.4751776	1	2.913258399	0.23094836
ENST00000299529.6	CRABP1	15	4	78632770	78640319	414	138	.	35	61.53870237	0.568747774	11.44487447	1	1.653434301	0.125504894
ENST00000258884.4	ABHD17C	15	3	80987770	81046711	990	330	.	26	119.964763	0.216730308	73.59975104	1	4.197001081	0.84082863
ENST00000267984.2	MESDC1	15	1	81294612	81295701	1089	363	.	75	153.8889965	0.48736428	40.44131755	1	3.110492223	0.683511246
ENST00000329713.4	MEX3B	15	2	82335500	82338046	1710	570	.	182	310.2848519	0.5865578	53.03837141	1	3.561645536	0.201034761
ENST00000439287.4	GOLGA6L10	15	9	82635129	82641606	1440	480	"1,2,3,4,5,6,7,8"	0	7.704022642	0	7.704022642	1	1.357261711	0.36895894
ENST00000299633.4	HDGFRP3	15	6	83808021	83876166	612	204	.	24	67.09649994	0.35769377	27.68115041	1	2.572735034	0.939816244
ENST00000510439.2	GOLGA6L4	15	9	84904586	84911344	1725	575	"1,2,3,4,5,6,7,8"	0	10.18075503	0	10.18075503	1	1.55984874	0.389324704
ENST00000268220.7	SEC11A	15	6	85213249	85259306	540	180	.	32	57.15987477	0.559833277	11.07453963	1	1.625272437	0.173327555
ENST00000394166.3	NR2F2	15	3	96875334	96880851	1245	415	.	41	214.0373077	0.19155539	139.8910787	1	5.786288947	0.91670423
ENST00000332783.7	ASB7	15	3	101152421	101188667	957	319	.	44	121.4190714	0.362381292	49.36384823	1	3.436492021	0.9932441
ENST00000326592.9	WASH4P	16	10	64380	68789	1434	478	"1,2,3,4,6,7,8,9"	7	16.18672869	0.432453038	5.213899957	1	1.106242763	0.472112532
ENST00000251595.6	HBA2	16	3	222911	223599	429	143	1	10	34.87200343	0.286762991	17.73963334	1	2.068856499	0.448693557
ENST00000199708.2	HBQ1	16	3	230485	231107	429	143	.	27	48.46711686	0.557078732	9.508242622	1	1.510238418	0.005828393
ENST00000535977.1	RAB40C	16	6	640291	677622	846	282	.	65	151.9951604	0.427645195	49.79209809	1	3.444809584	0.113249055
ENST00000355803.4	UBE2I	16	6	1364031	1374794	477	159	.	5	59.30748235	0.084306394	49.72901432	1	3.44922373	0.943944487
ENST00000343262.4	RPS2	16	6	2012098	2014626	882	294	.	66	122.9638121	0.536743282	26.38886864	1	2.515868794	0.23687207
ENST00000330398.4	ATP6V0C	16	3	2564104	2569746	468	156	.	11	79.69568637	0.138025036	59.21396177	1	3.749558339	0.729144944
ENST00000327827.7	C16orf72	16	4	9185901	9210769	828	276	.	51	99.07214556	0.514776375	23.32574071	1	2.358799701	0.986081397
ENST00000331808.4	DEXI	16	1	11035574	11035862	288	96	.	24	48.27843423	0.497116371	12.20922712	1	1.709072933	0.453687572
ENST00000332029.2	SOCS1	16	1	11348699	11349335	636	212	.	49	104.9923636	0.466700609	29.86069345	1	2.672800822	0.541775585
ENST00000329565.5	SNN	16	1	11769915	11770182	267	89	.	24	42.29198679	0.567483389	7.911588128	1	1.375777951	0.020249059
ENST00000328085.6	NPIPA1	16	8	15031299	15045882	1053	351	"1,2,3,4,5,6,7"	4	35.09941899	0.113962	27.55526699	1	2.565823542	0.495053839
ENST00000360151.4	NPIPA5	16	8	15457515	15472151	1053	351	"1,2,3,4,5,6,7"	24	47.680012	0.503355578	11.76054587	1	1.677374708	0.544994923
ENST00000322989.4	RPS15A	16	4	18794330	18800435	393	131	.	10	48.48409099	0.206253222	30.54662321	1	2.703323624	0.833355705
ENST00000358154.3	METTL9	16	5	21611054	21666753	957	319	.	45	94.69522261	0.475208767	26.07961713	1	2.495390071	0.377292455
ENST00000261374.3	HS3ST2	16	2	22825931	22926883	1104	368	.	68	170.4934969	0.398842192	61.61476595	1	3.842031986	0.212162588
ENST00000300087.2	DCTN5	16	6	23652863	23678465	549	183	.	36	66.64544865	0.540171921	14.09163779	1	1.835976751	0.020437409
ENST00000303531.7	PRKCB	16	17	23847496	24226137	2022	674	.	105	271.6282402	0.386557745	102.2168034	1	4.944115061	0.99990807
ENST00000005284.3	CACNG3	16	4	24268075	24373184	948	316	.	58	132.135858	0.438942168	41.59450374	1	3.154529705	0.987801232
ENST00000532254.1	NPIPB6	16	7	28353927	28374143	1278	426	"2,3,4,5,6"	8	47.47996632	0.168492116	32.82790325	1	2.801210637	0.636136512
ENST00000452313.1	NPIPB7	16	7	28467744	28481759	1245	415	"2,3,4,5,6"	1	30.4927277	0.032794705	28.5255224	1	2.616334229	0.151766813
ENST00000317058.3	CCDC101	16	9	28592390	28603027	882	294	.	38	121.5923492	0.312519663	57.46809643	1	3.709299646	0.867208408
ENST00000529716.1	NPIPB8	16	7	28649681	28669951	1299	433	"2,3,4,5,6,7"	3	6.519525283	0.460156203	1.899993892	1	0.674749166	0.014229505
ENST00000331666.6	EIF3C	16	20	28723007	28746834	2742	914	"1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,20"	10	35.77988419	0.279486651	18.57475069	1	2.11107722	0.343303109
ENST00000330181.5	SLX1B	16	6	29466063	29469445	828	276	"1,2,3"	0	8.487887151	0	8.487887151	1	1.425102431	0.516792296
ENST00000395400.3	SULT1A4	16	7	29472706	29475896	888	296	"2,3,4,5,6,7"	1	6.095628343	0.164051997	4.25968034	1	1.009403302	0.392852564
ENST00000568000.1	KCTD13	16	6	29918192	29937354	990	330	.	90	158.7380615	0.566971772	29.76552098	1	2.666773656	0.791960934
ENST00000279387.7	PPP4C	16	8	30087698	30096383	924	308	.	33	141.1859341	0.233734332	82.89916709	1	4.45269918	0.7595859
ENST00000219150.5	CORO1A	16	10	30196530	30200285	1386	462	10	94	203.1162733	0.462789113	58.61844992	1	3.743651431	0.954491479
ENST00000251303.6	SLX1A	16	6	30205405	30208787	828	276	"1,3"	1	20.90884251	0.047826655	18.95666917	1	2.131854685	0.625453893
ENST00000395137.2	SULT1A3	16	7	30212049	30215241	888	296	"2,3,4,5,6,7"	1	4.71025651	0.212302663	2.922559173	1	0.835970609	0.372332179
ENST00000380412.5	ZNF768	16	2	30535837	30537734	1623	541	.	146	247.9986617	0.588712854	41.95073846	1	3.167557521	0.57930558
ENST00000287461.3	ZNF689	16	3	30615584	30621362	1503	501	.	142	263.6285299	0.538636695	56.11494059	1	3.656043153	0.31873733
ENST00000262525.4	ZNF629	16	2	30793038	30795803	2610	870	.	176	377.2974497	0.466475456	107.39713	1	5.067179629	0.992317752
ENST00000215095.5	STX1B	16	10	31004141	31021717	867	289	.	43	126.388439	0.340220991	55.01794164	1	3.626193392	0.944474733
ENST00000539836.3	ZNF668	16	3	31072388	31075939	1929	643	.	187	369.3052764	0.506356156	89.99387752	1	4.640872012	0.268892373
ENST00000448516.2	KAT8	16	10	31129002	31142313	1404	468	.	65	160.2303136	0.40566606	56.59860747	1	3.655439122	0.912576388
ENST00000561916.2	C16orf98	16	2	31213301	31214389	615	205	.	33	89.81343381	0.36742833	35.9385687	1	2.93042448	0.136322271
ENST00000302964.3	PYDC1	16	1	31228079	31228349	270	90	.	32	62.26860697	0.513902616	14.71349067	1	1.87617916	0.465269918
ENST00000398664.3	TP53TG3D	16	2	32264674	32266224	375	125	.	5	29.22557249	0.171083047	20.08098772	1	2.20380543	0.641056796
ENST00000317089.5	DNAJA2	16	9	46990940	47007483	1239	413	.	78	143.6549599	0.542967678	30.00643875	1	2.678465656	0.985455361
ENST00000219197.6	CBLN1	16	3	49313314	49315376	582	194	.	37	90.60221373	0.408378543	31.7122198	1	2.755880725	0.814123267
ENST00000458059.3	CNEP1R1	16	7	50059226	50069369	429	143	.	14	36.67298697	0.381752378	14.01752027	1	1.824399664	0.291176145
ENST00000219833.8	SLC6A2	16	14	55690606	55739184	1887	629	14	151	266.3988335	0.566819299	49.9885476	1	3.458211877	0.2771183
ENST00000300291.5	NUDT21	16	7	56466623	56485114	684	228	.	7	78.79572624	0.088837305	65.41758738	1	3.955780866	0.947296446
ENST00000537866.1	RSPRY1	16	14	57238570	57272887	1731	577	.	98	183.4339161	0.534252346	39.79064597	1	3.084539017	0.999778005
ENST00000299237.2	ZNF319	16	1	58030420	58032169	1749	583	.	131	305.7848279	0.42840582	99.90599037	1	4.888913494	0.959545481
ENST00000262498.3	C16orf80	16	6	58147928	58163019	582	194	.	32	81.05242193	0.394806216	29.68622084	1	2.664763367	0.024496411
ENST00000262506.3	CSNK2A2	16	11	58197974	58231640	1053	351	.	42	120.3412156	0.34900761	50.99953524	1	3.492041863	0.999154189
ENST00000338437.2	CA7	16	7	66878390	66887401	795	265	1	52	100.8706156	0.515511873	23.67723303	1	2.337381561	0.775375974
ENST00000449549.3	B3GNT9	16	1	67183179	67184388	1209	403	.	106	189.2825001	0.560009509	36.64350806	1	2.96084036	0.022824654
ENST00000345057.4	TRADD	16	4	67188551	67190563	939	313	.	74	134.0447159	0.552054585	26.89675516	1	2.542349075	0.680264799
ENST00000290949.3	ATP6V0D1	16	8	67472430	67514989	1056	352	.	65	160.0528303	0.406115905	56.45036413	1	3.674150137	0.988131751
ENST00000303596.1	THAP11	16	1	67876457	67877402	945	315	.	59	170.6250516	0.345787441	73.02651064	1	4.179812981	0.465632986
ENST00000219169.4	NUTF2	16	4	67899033	67904816	384	128	.	9	43.58099706	0.206512026	27.4396053	1	2.562155156	0.885150385
ENST00000291041.5	PSKH1	16	2	67942652	67961545	1275	425	.	127	212.0542014	0.598903484	34.11494385	1	2.856858724	0.017874205
ENST00000358514.4	PSMB10	16	8	67968462	67970652	822	274	.	83	142.333213	0.583138666	24.73372233	1	2.431971735	2.34E-05
ENST00000306560.1	HAS3	16	3	69143298	69149169	1662	554	.	124	242.5323844	0.511271929	57.9301036	1	3.722791148	0.269387112
ENST00000254950.11	VPS4A	16	11	69345414	69358212	1314	438	.	77	155.7924875	0.494247195	39.8495215	1	3.085072978	0.912320744
ENST00000425432.1	ZNF821	16	6	71893920	71913849	1239	413	2	83	168.1816783	0.493513924	43.14333401	1	3.212695503	0.158430833
ENST00000037243.2	GABARAPL2	16	4	75600384	75611267	354	118	.	24	42.59022089	0.563509639	8.114452228	1	1.392137146	0.000743181
ENST00000311635.7	FBXO31	16	9	87364893	87417350	1620	540	.	132	256.6506745	0.51431776	60.54061879	1	3.802237441	0.911167117
ENST00000268607.5	MAP1LC3B	16	4	87426033	87436703	378	126	.	24	43.63823007	0.549976476	8.837665496	1	1.411930497	0.061760877
ENST00000261622.4	SLC7A5	16	10	87866575	87903028	1524	508	.	136	240.3028415	0.565952525	45.27238492	1	3.286071302	0.5084966
ENST00000315491.7	TUBB3	16	4	89989809	90002212	1353	451	.	46	239.7976669	0.191828388	156.6217728	1	6.121141833	0.960789307
ENST00000336868.3	NXN	17	8	704188	882918	1308	436	.	112	188.5297686	0.594070638	31.06568014	1	2.726082067	0.86063739
ENST00000264335.8	YWHAE	17	6	1248740	1303404	768	256	.	28	91.45219644	0.306170886	44.02498124	1	3.24535157	0.964161142
ENST00000300574.2	CRK	17	3	1326806	1359411	915	305	.	66	126.0379123	0.523651961	28.59894177	1	2.609307173	0.864536311
ENST00000313486.7	PITPNA	17	11	1424894	1465854	813	271	.	45	90.45089589	0.49750751	22.83873385	1	2.349417046	0.929437925
ENST00000397195.5	PAFAH1B1	17	10	2541582	2585096	1233	411	.	51	140.0159701	0.364244164	56.59242251	1	3.662923894	0.999632853
ENST00000575751.1	OR1D5	17	1	2965962	2966901	939	313	.	21	81.04834043	0.259104627	44.48953759	1	3.262462024	0.712159403
ENST00000408891.2	OR3A2	17	1	3181263	3182229	966	322	.	58	103.5177492	0.560290389	20.01459177	1	2.188212437	0.564393311
ENST00000291231.1	OR3A3	17	1	3323861	3324827	966	322	.	36	99.60858093	0.361414646	40.61950818	1	3.117337702	0.416001528
ENST00000397133.2	EMC6	17	1	3572440	3572773	333	111	.	22	57.60821145	0.381890002	22.0097915	1	2.294692555	0.491983958
ENST00000396981.2	UBE2G1	17	5	4186129	4269611	513	171	.	15	50.40550725	0.29758653	24.8693052	1	2.437203467	0.745694457
ENST00000412477.3	ARRB2	17	15	4614016	4624334	1293	431	.	84	165.1641527	0.508584936	39.88528729	1	3.090233321	0.769282968
ENST00000331264.7	GLTPD2	17	4	4692306	4693591	876	292	.	68	121.9380997	0.557659994	23.85897934	1	2.398831926	0.025977798
ENST00000225665.7	SLC25A11	17	8	4841035	4843205	945	315	.	66	146.1042957	0.451732098	43.91861418	1	3.241848463	0.666467127
ENST00000225655.5	PFN1	17	3	4849194	4851689	423	141	.	18	68.06022015	0.264471669	36.82071019	1	2.968583516	0.688581662
ENST00000158771.4	DERL2	17	7	5378003	5389481	720	240	.	49	86.29335885	0.567830487	16.11705272	1	1.964497798	0.932959932
ENST00000399510.2	DLG4	17	22	7094026	7122168	2304	768	.	114	308.0141453	0.370112872	122.2070127	1	5.402464529	0.996592666
ENST00000302386.5	GABARAP	17	4	7144172	7145649	354	118	.	19	50.3771045	0.37715546	19.54305824	1	2.162284586	0.67018621
ENST00000573600.1	CTDNEP1	17	8	7147503	7154615	735	245	.	35	92.1207188	0.379936245	35.41848738	1	2.909622278	0.972679931
ENST00000302926.2	NLGN2	17	7	7311574	7321118	2508	836	.	136	375.1634049	0.362508705	152.4645887	1	6.037760516	0.9926247
ENST00000303731.4	TRAPPC1	17	4	7833923	7835147	438	146	.	34	63.25450016	0.537511164	13.52987973	1	1.799133669	0.227722385
ENST00000541682.2	HES7	17	4	8024888	8027402	693	231	.	54	96.27127822	0.560914958	18.56068596	1	2.102720467	0.78288357
ENST00000584164.1	RPL26	17	3	8280881	8285628	438	146	.	26	59.63364752	0.435995467	18.96952967	1	2.130319506	0.915888681
ENST00000353533.5	MAP2K4	17	11	11924203	12044577	1200	400	1	38	114.4872752	0.331914616	51.10003061	1	3.491928477	0.99700255
ENST00000420162.2	CDRT15	17	3	14139172	14140150	567	189	.	25	54.32443669	0.460198053	15.82938802	1	1.94458608	0.007506438
ENST00000299736.4	CENPV	17	5	16246130	16256750	819	273	.	40	104.0728327	0.384346221	39.44668157	1	3.077113321	0.313327865
ENST00000302182.3	UBB	17	1	16285221	16285911	690	230	.	15	84.46546059	0.177587382	57.12927132	1	3.696968889	0.620802082
ENST00000268711.3	MED9	17	2	17380355	17394809	441	147	.	36	61.54259781	0.584960682	10.60118237	1	1.593453623	0.315748749
ENST00000225688.3	RASD1	17	2	17398438	17399495	846	282	.	89	153.8471378	0.5784963	27.3333085	1	2.557789923	0.06071602
ENST00000268719.4	GID4	17	6	17942778	17968557	903	301	.	36	107.8063283	0.333932159	47.82788606	1	3.386066125	0.937456357
ENST00000268835.2	PRPSAP2	17	10	18769146	18834011	1110	370	.	59	126.6203321	0.465959922	36.11196744	1	2.93939766	0.072045202
ENST00000261497.4	USP22	17	13	20906343	20946148	1578	526	.	93	193.6438467	0.48026313	52.30831783	1	3.535349058	0.983292792
ENST00000317635.5	TMEM11	17	2	21101636	21117465	579	193	.	44	82.24727537	0.534972129	17.78604904	1	2.062622864	0.784308456
ENST00000407008.3	NLK	17	11	26369899	26521662	1584	528	.	68	153.7275057	0.442341139	47.8067032	1	3.384033856	0.998934347
ENST00000422514.2	RPL23A	17	5	27047023	27050899	471	157	.	31	58.19280146	0.532711937	12.70687151	1	1.738770373	0.876904382
ENST00000262395.5	TRAF4	17	7	27071130	27076595	1413	471	.	110	188.1749938	0.584562262	32.47684258	1	2.787364169	0.840038712
