transcript	gene	chr	n_coding_exons	cds_start	cds_end	bp	amino_acids	low_depth_exons	obs_mis	exp_mis	obs_exp	overall_chisq	n_regions	mis_z	pLI
ENST00000361069.4	LAMC3	9	28	133884601	133967174	4728	1576	.	635	621.6928972	1.021404624	0.284833535	1	-0.261221387	9.82E-11
ENST00000372309.3	AIF1L	9	7	133972016	133995709	531	177	3	37	41.54385037	0.890625199	0.496982731	1	0.342939974	0.0330739
ENST00000359428.5	NUP214	9	36	134001091	134108874	6273	2091	.	721	645.123657	1.117615192	8.924210681	1	-1.462160138	0.993841693
ENST00000372271.3	FAM78A	9	2	134136208	134151566	852	284	.	76	133.8507133	0.56779675	25.00326632	1	2.445765289	0.480800491
ENST00000372264.3	PPAPDC3	9	2	134165384	134183674	816	272	.	112	142.2410353	0.787395844	6.429369779	1	1.239267511	0.810567266
ENST00000357304.4	PRRC2B	9	31	134305531	134371261	6690	2230	.	843	808.2038827	1.043053638	1.498099436	1	-0.60185202	0.999999104
ENST00000372228.3	POMT1	9	19	134379605	134398493	2244	748	.	253	278.1688411	0.909519553	2.277287988	1	0.735965491	5.00E-10
ENST00000372211.3	UCK1	9	7	134400426	134406561	849	283	1	83	114.1690717	0.726991985	8.509406407	1	1.425225647	0.002126631
ENST00000372190.3	RAPGEF1	9	24	134454883	134585070	3288	1096	.	279	396.2531296	0.704095385	34.69574214	2	2.876412593	0.99991475
ENST00000292035.5	MED27	9	8	134735924	134955231	936	312	.	84	121.2710464	0.692663274	11.45476139	1	1.656032383	0.003604247
ENST00000393229.3	NTNG2	9	7	135042218	135117498	1593	531	.	120	263.5663901	0.455293256	78.20158087	1	4.335570972	0.82958323
ENST00000224140.5	SETX	9	24	135139625	135224815	8034	2678	.	903	801.1973226	1.127063177	12.93537164	1	-1.76043807	0.200249584
ENST00000334270.2	TTF1	9	10	135251301	135278208	2718	906	.	314	278.8668865	1.125985247	4.42625397	1	-1.02971147	1.47E-06
ENST00000343036.2	C9orf171	9	7	135285658	135447897	963	321	.	163	154.6340664	1.054101491	0.452609485	1	-0.331069134	5.91E-07
ENST00000263610.2	BARHL1	9	3	135458184	135464909	984	328	.	91	179.0015015	0.508375624	43.26368329	1	3.216958512	0.038438589
ENST00000372159.3	DDX31	9	20	135470252	135545636	2556	852	.	323	318.2765435	1.014840731	0.070099545	1	-0.133091065	2.76E-06
ENST00000372146.4	GTF3C4	9	5	135545985	135564332	2469	823	.	159	279.7510037	0.568362572	52.12065264	1	3.534826263	0.014976256
ENST00000298545.3	AK8	9	13	135601074	135753642	1440	480	.	166	153.4474296	1.081803719	1.026846944	1	-0.496627101	1.51E-07
ENST00000350499.6	C9orf9	9	4	135759334	135765355	507	169	.	80	72.13914749	1.108967915	0.85658071	1	-0.452688921	0.212814053
ENST00000298552.3	TSC1	9	21	135771621	135804259	3495	1165	.	281	398.2079307	0.705661486	34.4988082	1	2.871932741	0.999978334
ENST00000339463.3	GFI1B	9	6	135862065	135866437	993	331	.	120	142.0156191	0.84497748	3.412916752	1	0.899261206	0.012838774
ENST00000372108.5	GTF3C5	9	12	135906398	135933367	1581	527	9	180	225.9776575	0.796538923	9.354663708	1	1.495921659	0.002740022
ENST00000372080.4	CEL	9	11	135937380	135947151	2271	757	.	220	287.0316095	0.766466106	15.65415278	3	1.941295359	6.34E-05
ENST00000372050.3	RALGDS	9	18	135973973	135996541	2745	915	1	261	310.1526502	0.841521102	7.789657846	1	1.360035688	0.296706348
ENST00000372040.3	GBGT1	9	6	136028963	136037799	1044	348	.	151	136.7308524	1.104359384	1.489119455	1	-0.596808404	0.000100077
ENST00000372034.3	OBP2B	9	6	136081304	136084586	513	171	.	40	60.61321739	0.659922072	7.010100265	2	1.263451577	0.182972936
ENST00000372022.4	SURF6	9	5	136198704	136202969	1086	362	.	176	199.284326	0.883160274	2.720534272	1	0.806989304	8.12E-05
ENST00000491289.1	MED22	9	4	136208354	136213517	603	201	.	79	85.04380584	0.928933027	0.429514986	1	0.31994922	0.00632214
ENST00000323345.6	RPL7A	9	8	136215098	136218221	801	267	.	69	104.1820922	0.662301923	11.88092487	1	1.686810069	0.979405409
ENST00000371974.3	SURF1	9	9	136218767	136223329	903	301	1	113	87.52784941	1.291017668	7.412845852	1	-1.33654496	1.02E-13
ENST00000371964.4	SURF2	9	6	136223468	136228015	771	257	.	107	92.20391438	1.160471339	2.374347673	1	-0.762652682	3.07E-07
ENST00000371989.3	SURF4	9	6	136230368	136242840	810	270	1	54	99.93524984	0.540349877	21.11414322	1	2.246370638	0.686424183
ENST00000371957.3	C9orf96	9	18	136243344	136270545	2043	681	.	250	225.1105144	1.110565629	2.751921624	1	-0.823632557	2.55E-16
ENST00000371942.3	REXO4	9	8	136272076	136282964	1269	423	.	162	171.5718146	0.944211032	0.53400166	1	0.35711463	9.99E-06
ENST00000371929.3	ADAMTS13	9	29	136287563	136324302	4284	1428	7	471	568.0527714	0.829148318	16.58162922	1	1.9887627	7.88E-11
ENST00000540581.1	CACFD1	9	6	136325188	136333833	702	234	.	79	75.04505529	1.052700937	0.20842929	1	-0.230850424	0.005746769
ENST00000371899.4	SLC2A6	9	10	136337142	136344181	1524	508	.	179	188.7759132	0.948214192	0.506253561	1	0.342660187	0.000366664
ENST00000339996.3	TMEM8C	9	5	136379757	136389966	666	222	.	79	94.24447209	0.838245451	2.46586271	1	0.768070071	0.002169159
ENST00000354484.4	ADAMTSL2	9	18	136401834	136439986	2856	952	"9,10,11,12,13,14,15,16,17,18"	99	130.8564852	0.756554021	7.755333244	1	1.355676592	0.071058667
ENST00000496132.1	FAM163B	9	2	136444143	136445345	501	167	1	20	39.55333598	0.505646351	9.666262993	1	1.515815462	0.428150995
ENST00000393056.2	DBH	9	12	136501493	136523569	1854	618	.	301	257.8342076	1.167416856	7.226681247	1	-1.317540725	2.54E-06
ENST00000371872.4	SARDH	9	20	136529010	136599295	2757	919	.	366	384.561802	0.95173259	0.895930097	1	0.457007871	8.20E-10
ENST00000371850.3	VAV2	9	30	136629183	136857400	2637	879	.	297	348.3848541	0.852505488	7.578983993	1	1.346760652	0.00251877
ENST00000303407.7	BRD3	9	11	136898711	136918599	2181	727	.	170	301.6826218	0.563506108	57.47866014	1	3.708198838	0.766979379
ENST00000358625.3	WDR5	9	13	137004999	137023115	1005	335	.	47	126.2197973	0.372366309	49.72101379	2	3.448946624	0.99870216
ENST00000481739.1	RXRA	9	10	137218477	137328460	1389	463	1	114	218.7159859	0.521223904	50.13551091	2	3.432348334	0.943607123
ENST00000371817.3	COL5A1	9	66	137534033	137734149	5517	1839	"1,42"	596	719.9682716	0.827814257	21.34556891	3	2.255601769	1
ENST00000291744.6	FCN2	9	8	137772667	137779261	942	314	.	138	121.6758015	1.134161422	2.190077679	1	-0.718936908	1.93E-09
ENST00000371806.3	FCN1	9	9	137801643	137809717	981	327	.	136	127.1918454	1.069250938	0.609972967	1	-0.382238257	1.26E-11
ENST00000252854.4	OLFM1	9	6	137967552	138012024	1404	468	.	89	197.1970062	0.45132531	59.36495882	2	3.767664831	0.935993731
ENST00000356818.2	PPP1R26	9	1	138376356	138379986	3630	1210	.	520	516.7224536	1.006342953	0.020789324	1	-0.070525116	0.985547303
ENST00000429260.2	C9orf116	9	3	138387272	138391697	411	137	.	53	58.20305676	0.910605094	0.465126768	1	0.334938198	0.010032602
ENST00000371785.1	MRPS2	9	4	138392556	138395979	891	297	.	138	147.8944484	0.933097905	0.66195932	1	0.386335877	0.037223405
ENST00000263598.2	LCN1	9	6	138413343	138417003	531	177	.	68	64.545823	1.053515113	0.184850672	1	-0.242193719	1.91E-07
ENST00000539850.1	OBP2A	9	6	138438026	138441176	513	171	.	60	65.987742	0.909259783	0.543329006	1	0.361353139	0.000133914
ENST00000479141.1	PAEP	9	6	138453647	138457647	543	181	.	44	49.22346408	0.89388264	0.554300221	1	0.359601404	0.031618374
ENST00000371763.1	GLT6D1	9	4	138515942	138531033	831	277	.	138	99.64703221	1.384888209	14.7616051	1	-1.878939088	0.003188288
ENST00000277526.3	LCN9	9	7	138555167	138557949	531	177	.	72	61.02949107	1.179757503	1.972031293	1	-0.712157061	0.014871729
ENST00000425225.1	SOHLH1	9	8	138585442	138591313	1164	388	.	189	152.6200605	1.238369317	8.671861325	1	-1.437076448	0.010418987
ENST00000371757.2	KCNT1	9	31	138594104	138684007	3708	1236	.	376	544.4285538	0.690632402	52.10633706	2	3.52244405	0.005348738
ENST00000389532.4	CAMSAP1	9	17	138703154	138799005	4809	1603	"1,2,3,4,5"	460	520.4300348	0.883884421	7.016868481	2	1.286744677	0.753664482
ENST00000371756.3	UBAC1	9	10	138825245	138853008	1218	406	.	157	171.1722478	0.917204757	1.173394696	1	0.527956174	0.865452587
ENST00000371753.1	NACC2	9	5	138903361	138942367	1764	588	1	84	140.9738166	0.59585533	23.0256643	1	2.343969481	0.134607341
ENST00000418388.1	C9orf69	9	1	139008326	139008746	420	140	.	48	80.07154762	0.599463872	12.84581349	1	1.753062399	0.496755436
ENST00000371746.3	LHX3	9	6	139089170	139094885	1209	403	1	129	171.1827952	0.753580404	10.39466732	2	1.58022098	0.158417723
ENST00000358701.5	QSOX2	9	12	139100573	139137649	2097	699	.	236	293.4278939	0.80428618	11.23943246	2	1.639706769	0.007830613
ENST00000440944.1	GPSM1	9	14	139222151	139252672	2028	676	1	255	250.2643153	1.018922732	0.089612094	1	-0.146782321	0.002149527
ENST00000371738.3	DNLZ	9	3	139256463	139258166	537	179	.	73	70.39290084	1.037036393	0.09655755	1	-0.127092524	0.008941565
ENST00000371732.5	CARD9	9	12	139258753	139266530	1611	537	.	212	218.5421702	0.970064495	0.195843171	2	0.209799287	2.29E-11
ENST00000357365.3	SDCCAG3	9	10	139297239	139304849	1308	436	.	218	160.8688353	1.355141284	20.28963518	1	-2.232234551	1.38E-07
ENST00000371717.3	PMPCA	9	13	139305120	139317716	1578	526	.	225	220.5682974	1.020092201	0.089042659	1	-0.144044598	0.00018605
ENST00000371712.3	INPP5E	9	10	139324126	139333871	1935	645	.	194	230.5812649	0.841351964	5.803545848	1	1.17282944	0.388563848
ENST00000313050.7	SEC16A	9	30	139336206	139372067	7074	2358	.	927	808.5291408	1.146526394	17.35910777	1	-2.042509911	0.687007221
ENST00000354376.1	C9orf163	9	1	139378900	139379512	612	204	.	72	88.27727073	0.815611985	3.001333642	1	0.847370909	0.055046603
ENST00000277541.6	NOTCH1	9	34	139390522	139440238	7668	2556	1	827	1138.649523	0.726298991	85.29878877	3	4.481512213	0.999999994
ENST00000371699.1	EGFL7	9	8	139562734	139566738	822	274	.	105	97.71634014	1.074538812	0.542915349	1	-0.362849487	9.26E-13
ENST00000371696.2	AGPAT2	9	6	139568203	139581809	837	279	.	138	137.1023096	1.006547595	0.005877713	1	-0.038471872	0.000150355
ENST00000371692.4	FAM69B	9	5	139607117	139618226	1296	432	1	194	188.0198431	1.031805988	0.190204802	1	-0.215900045	0.003577159
ENST00000497771.1	LCN10	9	6	139633976	139637355	603	201	.	80	70.68192684	1.131831057	1.228411438	1	-0.530517243	0.002128013
ENST00000341206.4	LCN6	9	5	139639113	139642935	492	164	.	74	61.49333347	1.203382478	2.543636828	1	-0.779926824	2.55E-05
ENST00000371688.3	LCN8	9	7	139648949	139652382	459	153	.	68	66.70475002	1.019417657	0.02515072	1	-0.076188751	0.042675812
ENST00000316144.5	LCN15	9	6	139656270	139658940	555	185	.	67	66.78044701	1.003287684	0.000721821	1	-0.01151593	0.006880598
ENST00000290079.8	TMEM141	9	5	139685822	139687284	327	109	.	34	36.75247788	0.925107692	0.20613942	1	0.220820088	0.099111972
ENST00000338005.6	KIAA1984	9	14	139690849	139702142	1605	535	.	193	190.7488139	1.011801835	0.026568128	1	-0.072491041	0.000582461
ENST00000371663.4	RABL6	9	15	139702648	139734974	2193	731	.	303	245.4374035	1.234530661	13.50019382	2	-1.792918326	0.970513088
ENST00000247665.10	PHPT1	9	3	139743882	139745299	378	126	.	70	66.98921902	1.044944262	0.135317328	1	-0.1799256	0.004339632
ENST00000317446.2	MAMDC4	9	27	139746868	139755055	3414	1138	.	531	408.7324247	1.299138429	36.57493036	1	-2.950365344	2.60E-35
ENST00000224073.1	EDF1	9	5	139756735	139760710	447	149	.	27	67.58557399	0.399493537	24.37189948	1	2.414237873	0.908576776
ENST00000247668.2	TRAF2	9	10	139793192	139820353	1506	502	.	165	221.8621386	0.743705082	14.57347716	2	1.863787851	0.996480875
ENST00000224181.3	C8G	9	7	139839772	139841233	609	203	.	96	72.1171228	1.331167915	7.909242647	1	-1.371907975	1.63E-09
ENST00000371633.3	LCN12	9	6	139846779	139849851	579	193	.	69	64.66393419	1.067055398	0.290756617	1	-0.267119455	0.001532037
ENST00000371625.3	PTGDS	9	6	139872030	139875307	573	191	.	69	78.72256583	0.876495821	1.200777507	1	0.540205489	0.008870389
ENST00000408973.2	LCNL1	9	3	139878038	139879463	495	165	.	46	47.52598603	0.967891544	0.048997055	1	0.113887839	0.003015951
ENST00000371620.3	C9orf142	9	7	139886895	139888257	615	205	1	60	61.32927265	0.978325641	0.028811132	1	0.083598864	0.569785721
ENST00000494426.1	CLIC3	9	6	139889132	139890995	711	237	.	65	98.42572503	0.660396456	11.35149468	1	1.65754136	0.000387773
ENST00000341511.6	ABCA2	9	49	139902380	139922592	7311	2437	1	660	1009.253707	0.653948552	120.859751	5	5.36774103	0.999999516
ENST00000314412.6	FUT7	9	2	139925161	139926443	1029	343	.	143	166.4750898	0.858987373	3.310284087	1	0.887759636	0.905391612
ENST00000314330.2	C9orf139	9	2	139927515	139929506	573	191	.	81	78.29577951	1.034538522	0.093399779	1	-0.149482135	1.56E-06
ENST00000371601.4	NPDC1	9	9	139934223	139940441	978	326	1	122	106.461217	1.145957217	2.267997524	1	-0.740289857	0.703401664
ENST00000355097.2	ENTPD2	9	9	139943108	139948449	1488	496	1	193	164.5187153	1.173118813	4.930646216	1	-1.084758829	9.49E-07
ENST00000409687.3	SAPCD2	9	6	139959110	139964912	1185	395	.	80	96.32603354	0.83051276	2.767054359	1	0.80072392	0.004799009
ENST00000409858.3	UAP1L1	9	9	139971984	139977181	1524	508	"1,2"	137	149.8917273	0.91399307	1.108777881	1	0.517807473	0.00112977
ENST00000371589.4	MAN1B1	9	13	139981451	140003043	2100	700	.	306	272.1298491	1.124463196	4.215587242	1	-1.009395362	2.63E-06
ENST00000371579.2	DPP7	9	13	140005099	140009165	1479	493	1	245	217.5879405	1.12598152	3.453412924	1	-0.921977703	2.02E-15
ENST00000371553.3	GRIN1	9	21	140033938	140062294	2832	944	4	86	424.8932414	0.202403784	270.2999669	3	8.035626665	0.972708946
ENST00000371542.3	LRRC26	9	2	140063305	140064395	1005	335	.	61	90.93941473	0.670776255	9.856766255	1	1.538277831	0.028439438
ENST00000413619.2	TMEM210	9	4	140065426	140066479	444	148	"2,3,4"	2	1.013209889	1.973924673	0.961059236	1	-0.471263207	0.313442755
ENST00000323927.2	ANAPC2	9	13	140069393	140082984	2469	823	.	234	372.8619978	0.627578035	51.71525806	1	3.513381217	0.987268624
ENST00000322310.5	SSNA1	9	3	140083178	140084366	360	120	.	31	50.12202597	0.618490562	7.295233388	1	1.317435495	0.008002609
ENST00000343666.5	TMEM203	9	1	140099455	140099866	411	137	.	19	60.30748636	0.315052096	28.29347619	1	2.601714529	0.500301666
ENST00000371521.4	NDOR1	9	14	140100229	140110868	1821	607	.	262	269.3272302	0.972794321	0.199342275	1	0.217284117	2.61E-05
ENST00000392827.1	RNF208	9	1	140114878	140115664	786	262	.	91	98.85809236	0.92051139	0.62462884	1	0.386567873	0.603529096
ENST00000538474.1	SLC34A3	9	12	140126154	140130868	1800	600	.	301	246.2879739	1.22214656	12.15408839	1	-1.704979856	2.03E-11
ENST00000344774.4	FAM166A	9	7	140138151	140142167	954	318	.	217	128.973175	1.682520415	60.08010515	1	-3.792069385	1.70E-11
ENST00000388931.3	C9orf173	9	6	140145738	140147915	1161	387	.	142	103.3876289	1.37347187	14.42063447	1	-1.85850018	3.94E-11
ENST00000343053.4	NELFB	9	13	140149961	140167380	1743	581	.	159	222.7108963	0.713930044	18.22577328	2	2.084354721	0.748854269
ENST00000357503.2	TOR4A	9	1	140173141	140174413	1272	424	.	60	180.9410036	0.331599797	80.83699143	1	4.397658746	0.215534136
ENST00000356628.2	NRARP	9	1	140196035	140196380	345	115	.	7	67.07066037	0.104367543	53.80123316	1	3.587670593	0.150570049
ENST00000340951.4	EXD3	9	21	140201401	140289809	2631	877	.	363	308.3124459	1.177377056	9.700317374	1	-1.527104358	1.19E-08
ENST00000341349.2	NOXA1	9	14	140317981	140328812	1452	484	.	157	156.1766802	1.00527172	0.004340312	2	-0.040791644	4.73E-06
ENST00000371506.2	ENTPD8	9	9	140329365	140332737	1488	496	.	220	190.4016366	1.155452253	4.601132294	1	-1.049870075	1.72E-07
ENST00000371475.3	NSMF	9	16	140343845	140353554	1593	531	1	119	194.3059693	0.612436151	29.18587131	1	2.626709098	0.046546174
ENST00000406427.1	PNPLA7	9	35	140354844	140444649	4029	1343	.	559	567.1710843	0.985593264	0.117718658	1	0.181115499	6.23E-27
ENST00000371443.5	MRPL41	9	1	140446533	140446947	414	138	.	48	71.93303099	0.667287327	7.962822704	1	1.380225232	0.213388425
ENST00000277540.2	DPH7	9	9	140449690	140473229	1359	453	.	163	153.4325262	1.062356229	0.596591591	1	-0.380527844	4.38E-05
ENST00000298585.2	ZMYND19	9	6	140476994	140484715	684	228	.	45	91.38178534	0.492439493	23.5415625	1	2.373199073	0.879391539
ENST00000371421.4	ARRDC1	9	8	140500169	140509590	1302	434	.	177	169.4040872	1.044839017	0.340593265	1	-0.288976702	0.000232263
ENST00000371417.3	C9orf37	9	1	140510120	140510651	531	177	.	70	55.10850637	1.270221325	4.023999148	1	-0.981172308	0.021434028
ENST00000460843.1	EHMT1	9	27	140513480	140729405	3897	1299	1	455	570.3042711	0.797819731	23.31224857	2	2.360809581	0.999999904
ENST00000371372.1	CACNA1B	9	47	140772385	141016451	7020	2340	.	552	806.3718603	0.684547697	80.24218914	3	4.385036333	0.982603443
ENST00000309812.4	TUBB8	10	4	92996	95178	1335	445	.	61	189.3756111	0.322111172	87.02439257	1	4.552936517	0.266953543
ENST00000397962.3	ZMYND11	10	14	225952	298410	1809	603	.	90	217.2561425	0.414257562	74.53932308	3	4.22125227	0.999963586
ENST00000280886.6	DIP2C	10	37	323264	735518	4671	1557	.	376	688.5226528	0.546096775	141.8550401	1	5.823697726	0.999999838
ENST00000316157.3	LARP4B	10	17	858865	931661	2217	739	.	215	274.9820392	0.781869247	13.08392736	3	1.767814771	0.999885804
ENST00000360803.4	GTPBP4	10	17	1034419	1063167	1905	635	.	247	224.4579327	1.100428918	2.26387542	1	-0.738403858	0.999865567
ENST00000277517.1	IDI2	10	4	1065456	1070663	684	228	.	109	82.85380943	1.315570168	8.250957753	1	-1.404706946	6.34E-09
ENST00000381344.3	IDI1	10	5	1087126	1094943	855	285	.	63	96.31573052	0.654098761	11.52395246	1	1.663365108	0.002050009
ENST00000358220.1	WDR37	10	13	1118095	1175284	1485	495	.	133	220.2116189	0.603964499	34.53889721	1	2.87670909	0.996766803
ENST00000381312.1	ADARB2	10	10	1229132	1779344	2220	740	.	241	347.3379405	0.693848762	32.55549214	2	2.779134224	0.738168861
ENST00000381125.4	PFKP	10	22	3109787	3178771	2355	785	.	342	354.2313958	0.965470605	0.422342699	1	0.304362146	7.08E-15
ENST00000380989.2	PITRM1	10	27	3180222	3214964	3117	1039	.	399	337.0459743	1.183814762	11.3880645	1	-1.656795708	7.16E-16
ENST00000497571.1	KLF6	10	4	3821730	3827206	852	284	.	58	113.96894	0.508910585	27.48575399	1	2.564306998	0.925053295
ENST00000298375.7	AKR1E2	10	10	4868516	4889722	963	321	1	118	104.7636114	1.126345288	1.672355327	1	-0.633058476	6.35E-06
ENST00000380872.4	AKR1C1	10	9	5005636	5019934	972	324	8	72	92.8373415	0.775549998	4.676941347	2	1.058068014	8.40E-06
ENST00000380753.4	AKR1C2	10	9	5032187	5046027	972	324	8	59	78.66401294	0.750025301	4.915505711	2	1.082024137	0.004103172
ENST00000380554.3	AKR1C3	10	9	5136636	5149695	972	324	.	135	95.42552692	1.414715793	16.41215899	1	-1.984102399	1.07E-11
ENST00000380448.1	AKR1C4	10	9	5238830	5260723	972	324	.	135	98.70692929	1.367685136	13.34442264	1	-1.787365469	1.68E-10
ENST00000380433.3	UCN3	10	1	5415683	5416169	486	162	.	70	57.65368757	1.214146102	2.643914675	1	-0.795316735	0.50814391
ENST00000380419.3	TUBAL3	10	4	5435479	5446755	1341	447	.	194	169.7119566	1.143113331	3.475942797	1	-0.91190985	0.000170843
ENST00000355029.4	NET1	10	12	5454655	5498957	1791	597	.	185	208.2350917	0.888418943	2.592596107	1	0.748896422	0.066854195
ENST00000380332.3	CALML5	10	1	5540960	5541401	441	147	.	60	85.43154843	0.702316663	7.570548206	1	1.345798828	0.536579599
ENST00000315238.1	CALML3	10	1	5567048	5567498	450	150	.	52	82.63520501	0.629271749	11.35733597	1	1.648370267	0.03792497
ENST00000357700.6	ASB13	10	6	5682665	5708514	837	279	1	114	109.6863575	1.039327065	0.169642898	1	-0.209123754	0.257156363
ENST00000328090.5	FAM208B	10	18	5762605	5804995	7293	2431	.	822	679.9936668	1.208834788	29.65586249	1	-2.664386718	0.965063265
ENST00000380191.4	GDI2	10	11	5807968	5855221	1338	446	.	118	142.8511642	0.82603457	4.323243469	1	1.016224888	0.987154825
ENST00000380094.5	ANKRD16	10	7	5920092	5931317	1086	362	.	125	128.3527817	0.973878387	0.087580067	1	0.14275648	2.58E-06
ENST00000379999.5	FBXO18	10	22	5936452	5979243	3285	1095	.	291	407.9712268	0.713285597	33.53733546	2	2.833980457	0.755821848
ENST00000379977.3	IL15RA	10	7	5995057	6019455	804	268	1	96	89.28844994	1.075167058	0.50448747	1	-0.35785657	3.17E-08
ENST00000379959.3	IL2RA	10	8	6054834	6104114	819	273	.	97	99.27839809	0.977050414	0.052288292	1	0.112451212	0.88128872
ENST00000446108.1	RBM17	10	11	6139028	6157519	1206	402	.	54	136.8923123	0.394470654	50.19372759	2	3.462870787	0.998602405
ENST00000379775.4	PFKFB3	10	15	6245223	6274905	1563	521	.	177	240.5452221	0.735828375	16.78684456	1	2.000531887	0.048931812
ENST00000263125.5	PRKCQ	10	17	6470168	6557097	2121	707	.	190	258.9388858	0.733763874	18.35402187	1	2.09547352	0.967595406
ENST00000361972.4	SFMBT2	10	20	7205731	7423860	2685	895	.	286	330.7026577	0.864825224	6.042671753	3	1.200768559	0.99640777
